NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,76881,,53.68,51.00,58.65
,76881,TC,10.89,10.35,11.90
,76881,26,42.79,40.65,46.75
,76882,,62.93,59.78,68.75
,76882,TC,30.27,28.76,33.07
,76882,26,32.66,31.03,35.68
,76883,,71.44,67.87,78.05
,76883,TC,14.12,13.41,15.42
,76883,26,57.32,54.45,62.62
C,76885,,120.98,114.93,132.17
C,76885,TC,86.04,81.74,94.00
,76885,26,34.95,33.20,38.18
,76886,,97.84,92.95,106.89
,76886,TC,68.69,65.26,75.05
,76886,26,29.15,27.69,31.84
,76932,,121.14,115.08,132.34
,76932,TC,78.67,74.74,85.95
,76932,26,36.75,34.91,40.15
,76936,,259.01,246.06,282.97
,76936,TC,163.76,155.57,178.91
,76936,26,95.25,90.49,104.06
,76937,,38.25,36.34,41.79
,76937,TC,24.13,22.92,26.36
,76937,26,14.12,13.41,15.42
,76940,,251.86,239.27,275.16
,76940,TC,100.51,95.48,109.80
,76940,26,103.15,97.99,112.69
,76941,,163.88,155.69,179.04
,76941,TC,76.80,72.96,83.90
,76941,26,62.49,59.37,68.28
,76942,,57.51,54.63,62.82
,76942,TC,27.68,26.30,30.25
,76942,26,29.83,28.34,32.59
,76945,,119.11,113.15,130.12
,76945,TC,76.80,72.96,83.90
,76945,26,30.96,29.41,33.82
,76946,,32.98,31.33,36.03
,76946,TC,15.09,14.34,16.49
,76946,26,17.89,17.00,19.55
,76948,,78.98,75.03,86.28
,76948,TC,48.02,45.62,52.46
,76948,26,30.96,29.41,33.82
,76965,,93.55,88.87,102.20
,76965,TC,27.04,25.69,29.54
,76965,26,66.52,63.19,72.67
,76975,,130.84,124.30,142.95
,76975,TC,78.67,74.74,85.95
,76975,26,39.91,37.91,43.60
,76977,,7.61,7.23,8.31
,76977,TC,4.76,4.52,5.20
,76977,26,2.85,2.71,3.12
,76978,,218.00,207.10,238.17
,76978,TC,141.57,134.49,154.66
,76978,26,76.43,72.61,83.50
,76979,,139.85,132.86,152.79
,76979,TC,100.00,95.00,109.25
,76979,26,39.85,37.86,43.54
,76981,,102.34,97.22,111.80
,76981,TC,74.17,70.46,81.03
,76981,26,28.17,26.76,30.77
,76982,,91.69,87.11,100.18
,76982,TC,63.52,60.34,69.39
,76982,26,28.17,26.76,30.77
,76983,,60.97,57.92,66.61
,76983,TC,36.08,34.28,39.42
,76983,26,24.89,23.65,27.20
,76984,26,32.67,31.04,35.70
,76987,26,98.01,93.11,107.08
,76988,26,62.77,59.63,68.57
,76989,26,36.93,35.08,40.34
,76998,,144.27,137.06,157.62
,76998,TC,65.33,62.06,71.37
,76998,26,48.90,46.46,53.43
,77001,,96.98,92.13,105.95
,77001,TC,78.69,74.76,85.97
,77001,26,18.28,17.37,19.98
,77002,,113.61,107.93,124.12
,77002,TC,87.09,82.74,95.15
,77002,26,26.53,25.20,28.98
,77003,,103.56,98.38,113.14
,77003,TC,74.82,71.08,81.74
,77003,26,28.74,27.30,31.40
,77011,,217.21,206.35,237.30
,77011,TC,155.86,148.07,170.28
,77011,26,61.35,58.28,67.02
,77012,,137.86,130.97,150.62
,77012,TC,68.69,65.26,75.05
,77012,26,69.18,65.72,75.58
,77013,,766.72,728.38,837.64
,77013,TC,534.06,507.36,583.46
,77013,26,181.59,172.51,198.39
,77014,,117.58,111.70,128.46
,77014,TC,73.21,69.55,79.98
,77014,26,44.37,42.15,48.47
,77021,,414.72,393.98,453.08
,77021,TC,344.97,327.72,376.88
,77021,26,69.75,66.26,76.20
,77022,,783.21,744.05,855.66
,77022,TC,531.09,504.54,580.22
,77022,26,196.83,186.99,215.04
,77046,,214.76,204.02,234.62
,77046,TC,146.73,139.39,160.30
,77046,26,68.03,64.63,74.32
,77047,,221.22,210.16,241.68
,77047,TC,146.09,138.79,159.61
,77047,26,75.13,71.37,82.08
,77048,,339.01,322.06,370.37
,77048,TC,239.96,227.96,262.15
,77048,26,99.05,94.10,108.22
,77049,,346.14,328.83,378.15
,77049,TC,237.70,225.82,259.69
,77049,26,108.44,103.02,118.47
,77053,,53.22,50.56,58.14
,77053,TC,36.08,34.28,39.42
,77053,26,17.15,16.29,18.73
,77054,,68.12,64.71,74.42
,77054,TC,47.05,44.70,51.41
,77054,26,21.07,20.02,23.02
,77063,,51.42,48.85,56.18
,77063,TC,23.25,22.09,25.40
,77063,26,28.17,26.76,30.77
,77065,,123.04,116.89,134.42
,77065,TC,84.83,80.59,92.68
,77065,26,38.22,36.31,41.76
,77066,,155.91,148.11,170.33
,77066,TC,108.96,103.51,119.04
,77066,26,46.96,44.61,51.30
,77067,,125.60,119.32,137.22
,77067,TC,89.67,85.19,97.97
,77067,26,35.93,34.13,39.25
,77071,,55.18,52.42,60.28
,77072,,25.77,24.48,28.15
,77072,TC,16.71,15.87,18.25
,77072,26,9.06,8.61,9.90
,77073,,44.77,42.53,48.91
,77073,TC,31.56,29.98,34.48
,77073,26,13.22,12.56,14.44
,77074,,64.24,61.03,70.18
,77074,TC,43.50,41.33,47.53
,77074,26,20.74,19.70,22.66
,77075,,98.04,93.14,107.11
,77075,TC,71.83,68.24,78.48
,77075,26,26.21,24.90,28.64
,77076,,105.79,100.50,115.58
,77076,TC,72.48,68.86,79.19
,77076,26,33.31,31.64,36.39
,77077,,46.43,44.11,50.73
,77077,TC,29.94,28.44,32.71
,77077,26,16.48,15.66,18.01
C,77078,,97.15,92.29,106.13
C,77078,TC,85.47,81.20,93.38
,77078,26,11.68,11.10,12.77
,77080,,38.37,36.45,41.92
,77080,TC,28.97,27.52,31.65
,77080,26,9.39,8.92,10.26
,77081,,31.26,29.70,34.16
,77081,TC,21.87,20.78,23.90
,77081,26,9.39,8.92,10.26
C,77084,,306.37,291.05,334.71
C,77084,TC,230.92,219.37,252.28
,77084,26,75.45,71.68,82.43
,77085,,52.54,49.91,57.40
,77085,TC,38.58,36.65,42.15
,77085,26,13.97,13.27,15.26
,77086,,33.18,31.52,36.25
,77086,TC,25.10,23.85,27.43
,77086,26,8.08,7.68,8.83
,77089,,39.90,37.91,43.60
,77090,,2.82,2.68,3.08
,77091,,27.36,25.99,29.89
,77092,,9.71,9.22,10.60
,77261,,70.76,67.22,77.30
,77262,,108.51,103.08,118.54
,77263,,169.25,160.79,184.91
,77280,,262.22,249.11,286.48
,77280,TC,224.95,213.70,245.76
,77280,26,37.27,35.41,40.72
,77285,,429.16,407.70,468.86
,77285,TC,373.06,354.41,407.57
,77285,26,56.11,53.30,61.30
,77290,,436.86,415.02,477.27
,77290,TC,355.22,337.46,388.08
,77290,26,81.65,77.57,89.21
,77293,,399.25,379.29,436.18
,77293,TC,295.17,280.41,322.47
,77293,26,104.09,98.89,113.72
,77295,,473.94,450.24,517.78
,77295,TC,250.92,238.37,274.13
,77295,26,223.02,211.87,243.65
,77300,,65.23,61.97,71.27
,77300,TC,32.85,31.21,35.89
,77300,26,32.38,30.76,35.37
,77301,,1808.33,1717.91,1975.60
,77301,TC,1392.48,1322.86,1521.29
,77301,26,415.85,395.06,454.32
,77306,,146.37,139.05,159.91
,77306,TC,73.45,69.78,80.25
,77306,26,72.92,69.27,79.66
,77307,,283.75,269.56,309.99
,77307,TC,133.01,126.36,145.31
,77307,26,150.75,143.21,164.69
,77316,,242.01,229.91,264.40
,77316,TC,169.08,160.63,184.72
,77316,26,72.92,69.27,79.66
,77317,,318.19,302.28,347.62
,77317,TC,222.60,211.47,243.19
,77317,26,95.60,90.82,104.44
,77318,,451.55,428.97,493.32
,77318,TC,301.12,286.06,328.97
,77318,26,150.42,142.90,164.34
,77321,,93.10,88.45,101.72
,77321,TC,43.50,41.33,47.53
,77321,26,49.59,47.11,54.18
,77331,,64.64,61.41,70.62
,77331,TC,18.97,18.02,20.72
,77331,26,45.67,43.39,49.90
,77332,,39.07,37.12,42.69
,77332,TC,15.41,14.64,16.84
,77332,26,23.65,22.47,25.84
,77333,,134.07,127.37,146.48
,77333,TC,95.16,90.40,103.96
,77333,26,38.91,36.96,42.50
,77334,,123.80,117.61,135.25
,77334,TC,63.84,60.65,69.75
,77334,26,59.95,56.95,65.49
,77336,,88.12,83.71,96.27
,77338,,462.80,439.66,505.61
,77338,TC,239.46,227.49,261.61
,77338,26,223.34,212.17,244.00
,77370,,143.72,136.53,157.01
,77372,,927.84,881.45,1013.67
,77373,,969.72,921.23,1059.41
,77401,,40.60,38.57,44.36
,77417,,14.77,14.03,16.13
,77423,,74.93,71.18,81.86
,77427,,192.14,182.53,209.91
,77431,,108.56,103.13,118.60
,77432,,428.57,407.14,468.21
,77435,,647.97,615.57,707.91
,77469,,321.67,305.59,351.43
,77470,,141.30,134.24,154.38
,77470,TC,35.35,33.58,38.62
,77470,26,105.96,100.66,115.76
,77520,,660.15,627.14,721.21
,77522,,677.91,644.01,740.61
,77523,,804.15,763.94,878.53
,77525,,856.05,813.25,935.24
,77600,,531.48,504.91,580.65
,77600,TC,460.86,437.82,503.49
,77600,26,70.61,67.08,77.14
,77605,,926.15,879.84,1011.82
,77605,TC,820.45,779.43,896.34
,77605,26,105.71,100.42,115.48
,77610,,667.00,633.65,728.70
,77610,TC,598.32,568.40,653.66
,77610,26,68.68,65.25,75.04
,77615,,1047.19,994.83,1144.05
,77615,TC,950.94,903.39,1038.90
,77615,26,96.25,91.44,105.16
,77620,,628.00,596.60,686.09
,77620,TC,539.24,512.28,589.12
,77620,26,88.76,84.32,96.97
,77750,,389.99,370.49,426.06
,77750,TC,129.70,123.22,141.70
,77750,26,260.29,247.28,284.37
,77761,,416.07,395.27,454.56
,77761,TC,215.73,204.94,235.68
,77761,26,200.34,190.32,218.87
,77762,,547.71,520.32,598.37
,77762,TC,247.85,235.46,270.78
,77762,26,299.85,284.86,327.59
,77763,,774.64,735.91,846.30
,77763,TC,324.04,307.84,354.02
,77763,26,450.60,428.07,492.28
,77767,,244.89,232.65,267.55
,77767,TC,190.39,180.87,208.00
,77767,26,54.49,51.77,59.54
,77768,,358.72,340.78,391.90
,77768,TC,285.79,271.50,312.23
,77768,26,72.92,69.27,79.66
,77770,,341.83,324.74,373.45
,77770,TC,240.35,228.33,262.58
,77770,26,101.47,96.40,110.86
,77771,,595.22,565.46,650.28
,77771,TC,397.49,377.62,434.26
,77771,26,197.73,187.84,216.02
,77772,,888.75,844.31,970.96
,77772,TC,609.35,578.88,665.71
,77772,26,279.40,265.43,305.24
,77778,,909.65,864.17,993.80
,77778,TC,453.58,430.90,495.54
,77778,26,456.07,433.27,498.26
,77789,,131.46,124.89,143.62
,77789,TC,71.83,68.24,78.48
,77789,26,59.62,56.64,65.14
,77790,,17.91,17.01,19.56
,78012,,79.52,75.54,86.87
,78012,TC,70.78,67.24,77.33
,78012,26,8.74,8.30,9.55
,78013,,167.59,159.21,183.09
,78013,TC,150.44,142.92,164.36
,78013,26,17.15,16.29,18.73
,78014,,212.54,201.91,232.20
,78014,TC,189.83,180.34,207.39
,78014,26,22.71,21.57,24.81
,78015,,207.39,197.02,226.57
,78015,TC,175.95,167.15,192.22
,78015,26,31.44,29.87,34.35
,78016,,246.86,234.52,269.70
,78016,TC,215.17,204.41,235.07
,78016,26,31.69,30.11,34.63
,78018,,277.47,263.60,303.14
,78018,TC,239.47,227.50,261.63
,78018,26,38.00,36.10,41.52
,78020,,76.84,73.00,83.95
,78020,TC,51.17,48.61,55.90
,78020,26,25.67,24.39,28.05
,78070,,263.47,250.30,287.85
,78070,TC,226.23,214.92,247.16
,78070,26,37.24,35.38,40.69
,78071,,313.57,297.89,342.57
,78071,TC,258.19,245.28,282.07
,78071,26,55.38,52.61,60.50
,78072,,388.85,369.41,424.82
,78072,TC,316.55,300.72,345.83
,78072,26,72.31,68.69,78.99
,78075,,395.97,376.17,432.60
,78075,TC,361.02,342.97,394.42
,78075,26,34.95,33.20,38.18
,78102,,157.04,149.19,171.57
,78102,TC,132.68,126.05,144.96
,78102,26,24.35,23.13,26.60
,78103,,167.24,158.88,182.71
,78103,TC,138.17,131.26,150.95
,78103,26,29.07,27.62,31.76
,78104,,224.81,213.57,245.61
,78104,TC,188.78,179.34,206.24
,78104,26,36.03,34.23,39.36
,78110,,68.14,64.73,74.44
,78110,TC,60.36,57.34,65.94
,78110,26,7.77,7.38,8.49
,78111,,72.03,68.43,78.69
,78111,TC,63.27,60.11,69.13
,78111,26,8.76,8.32,9.57
,78120,,69.77,66.28,76.22
,78120,TC,60.36,57.34,65.94
,78120,26,9.41,8.94,10.28
,78121,,75.96,72.16,82.98
,78121,TC,63.27,60.11,69.13
,78121,26,12.69,12.06,13.87
,78122,,96.61,91.78,105.55
,78122,TC,76.51,72.68,83.58
,78122,26,20.10,19.10,21.97
,78130,,122.12,116.01,133.41
,78130,TC,98.30,93.39,107.40
,78130,26,23.83,22.64,26.04
,78140,,107.68,102.30,117.65
,78140,TC,83.85,79.66,91.61
,78140,26,23.83,22.64,26.04
,78185,,151.23,143.67,165.22
,78185,TC,135.59,128.81,148.13
,78185,26,15.64,14.86,17.09
,78191,,122.12,116.01,133.41
,78191,TC,98.30,93.39,107.40
,78191,26,23.83,22.64,26.04
,78195,,317.04,301.19,346.37
,78195,TC,261.98,248.88,286.21
,78195,26,55.05,52.30,60.15
,78201,,172.80,164.16,188.78
,78201,TC,153.02,145.37,167.18
,78201,26,19.77,18.78,21.60
,78202,,189.95,180.45,207.52
,78202,TC,166.91,158.56,182.34
,78202,26,23.04,21.89,25.17
,78215,,177.99,169.09,194.45
,78215,TC,155.61,147.83,170.00
,78215,26,22.38,21.26,24.45
,78216,,125.65,119.37,137.28
,78216,TC,100.32,95.30,109.60
,78216,26,25.33,24.06,27.67
,78226,,289.91,275.41,316.72
,78226,TC,255.29,242.53,278.91
,78226,26,34.63,32.90,37.84
,78227,,388.63,369.20,424.58
,78227,TC,347.14,329.78,379.25
,78227,26,41.49,39.42,45.33
,78230,,160.21,152.20,175.03
,78230,TC,139.14,132.18,152.01
,78230,26,21.07,20.02,23.02
,78231,,102.14,97.03,111.58
,78231,TC,81.91,77.81,89.48
,78231,26,20.22,19.21,22.09
,78232,,100.17,95.16,109.43
,78232,TC,81.91,77.81,89.48
,78232,26,18.26,17.35,19.95
,78258,,193.54,183.86,211.44
,78258,TC,160.77,152.73,175.64
,78258,26,32.77,31.13,35.80
,78261,,180.69,171.66,197.41
,78261,TC,153.91,146.21,168.14
,78261,26,26.78,25.44,29.26
,78262,,221.52,210.44,242.01
,78262,TC,189.75,180.26,207.30
,78262,26,31.77,30.18,34.71
,78264,,295.35,280.58,322.67
,78264,TC,258.76,245.82,282.69
,78264,26,36.59,34.76,39.97
,78265,,350.66,333.13,383.10
,78265,TC,305.89,290.60,334.19
,78265,26,44.77,42.53,48.91
,78266,,398.74,378.80,435.62
,78266,TC,350.69,333.16,383.13
,78266,26,48.05,45.65,52.50
,78278,,311.84,296.25,340.69
,78278,TC,265.86,252.57,290.46
,78278,26,45.98,43.68,50.23
,78282,,288.70,274.27,315.41
,78282,TC,264.14,250.93,288.57
,78282,26,14.98,14.23,16.36
,78290,,293.43,278.76,320.57
,78290,TC,262.31,249.19,286.57
,78290,26,31.12,29.56,33.99
,78291,,237.60,225.72,259.58
,78291,TC,195.88,186.09,214.00
,78291,26,41.72,39.63,45.57
,78300,,201.96,191.86,220.64
,78300,TC,173.13,164.47,189.14
,78300,26,28.83,27.39,31.50
,78305,,243.88,231.69,266.44
,78305,TC,205.65,195.37,224.68
,78305,26,38.23,36.32,41.77
,78306,,263.27,250.11,287.63
,78306,TC,223.73,212.54,244.42
,78306,26,39.53,37.55,43.18
,78315,,309.92,294.42,338.58
,78315,TC,262.63,249.50,286.93
,78315,26,47.29,44.93,51.67
,78414,,157.23,149.37,171.78
,78414,TC,128.28,121.87,140.15
,78414,26,20.51,19.48,22.40
,78428,,170.32,161.80,186.07
,78428,TC,134.94,128.19,147.42
,78428,26,35.38,33.61,38.65
,78429,26,77.32,73.45,84.47
,78430,26,73.48,69.81,80.28
,78431,26,85.79,81.50,93.73
,78432,26,91.94,87.34,100.44
,78433,26,100.68,95.65,110.00
,78434,,210.12,199.61,229.55
,78434,TC,182.81,173.67,199.72
,78434,26,28.27,26.86,30.89
,78445,,185.17,175.91,202.30
,78445,TC,160.45,152.43,175.29
,78445,26,24.72,23.48,27.00
,78451,,306.33,291.01,334.66
,78451,TC,243.34,231.17,265.85
,78451,26,62.99,59.84,68.82
,78452,,423.65,402.47,462.84
,78452,TC,349.31,331.84,381.62
,78452,26,74.34,70.62,81.21
,78453,,260.44,247.42,284.53
,78453,TC,215.90,205.11,235.88
,78453,26,44.54,42.31,48.66
,78454,,389.59,370.11,425.63
,78454,TC,326.80,310.46,357.03
,78454,26,62.80,59.66,68.61
,78456,,281.99,267.89,308.07
,78456,TC,236.48,224.66,258.36
,78456,26,45.51,43.23,49.71
,78457,,154.55,146.82,168.84
,78457,TC,116.54,110.71,127.32
,78457,26,38.01,36.11,41.53
,78458,,189.27,179.81,206.78
,78458,TC,146.57,139.24,160.13
,78458,26,42.70,40.57,46.66
C,78459,,1406.04,1335.74,1536.10
C,78459,TC,1334.29,1267.58,1457.72
,78459,26,71.75,68.16,78.38
,78466,,163.25,155.09,178.35
,78466,TC,132.04,125.44,144.26
,78466,26,31.21,29.65,34.10
,78468,,179.69,170.71,196.32
,78468,TC,143.02,135.87,156.25
,78468,26,36.68,34.85,40.08
,78469,,201.07,191.02,219.67
,78469,TC,159.16,151.20,173.88
,78469,26,41.91,39.81,45.78
,78472,,206.19,195.88,225.26
,78472,TC,161.10,153.05,176.01
,78472,26,45.09,42.84,49.27
,78473,,262.79,249.65,287.10
,78473,TC,195.88,186.09,214.00
,78473,26,66.91,63.56,73.09
,78481,,162.36,154.24,177.38
,78481,TC,117.27,111.41,128.12
,78481,26,45.09,42.84,49.27
,78483,,218.00,207.10,238.17
,78483,TC,150.76,143.22,164.70
,78483,26,67.23,63.87,73.45
,78491,,601.87,571.78,657.55
,78491,TC,503.70,478.52,550.30
,78491,26,70.19,66.68,76.68
,78492,,962.73,914.59,1051.78
,78492,TC,840.72,798.68,918.48
,78492,26,82.51,78.38,90.14
,78494,,207.92,197.52,227.15
,78494,TC,153.67,145.99,167.89
,78494,26,54.25,51.54,59.27
,78496,,41.68,39.60,45.54
,78496,TC,18.64,17.71,20.37
,78496,26,23.03,21.88,25.16
,78579,,168.39,159.97,183.97
,78579,TC,146.01,138.71,159.52
,78579,26,22.38,21.26,24.45
,78580,,212.19,201.58,231.82
,78580,TC,177.88,168.99,194.34
,78580,26,34.30,32.59,37.48
,78582,,296.79,281.95,324.24
,78582,TC,247.54,235.16,270.43
,78582,26,49.25,46.79,53.81
,78597,,179.75,170.76,196.37
,78597,TC,146.65,139.32,160.22
,78597,26,33.10,31.45,36.17
,78598,,269.07,255.62,293.96
,78598,TC,231.07,219.52,252.45
,78598,26,38.00,36.10,41.52
,78600,,164.73,156.49,179.96
,78600,TC,144.31,137.09,157.65
,78600,26,20.42,19.40,22.31
,78601,,195.76,185.97,213.87
,78601,TC,172.40,163.78,188.35
,78601,26,23.36,22.19,25.52
,78605,,182.13,173.02,198.97
,78605,TC,156.90,149.06,171.42
,78605,26,25.23,23.97,27.57
,78606,,294.38,279.66,321.61
,78606,TC,264.89,251.65,289.40
,78606,26,29.49,28.02,32.22
C,78608,,1537.70,1460.82,1679.94
C,78608,TC,1469.89,1396.40,1605.86
,78608,26,67.81,64.42,74.08
,78610,,158.27,150.36,172.91
,78610,TC,144.63,137.40,158.01
,78610,26,13.64,12.96,14.90
,78630,,300.53,285.50,328.33
,78630,TC,269.41,255.94,294.33
,78630,26,31.12,29.56,33.99
,78635,,301.46,286.39,329.35
,78635,TC,272.64,259.01,297.86
,78635,26,28.82,27.38,31.49
,78645,,288.53,274.10,315.22
,78645,TC,262.31,249.19,286.57
,78645,26,26.22,24.91,28.65
,78650,,241.90,229.81,264.28
,78650,TC,218.08,207.18,238.26
,78650,26,23.83,22.64,26.04
,78660,,129.99,123.49,142.01
,78660,TC,109.44,103.97,119.57
,78660,26,20.55,19.52,22.45
,78700,,155.05,147.30,169.40
,78700,TC,134.62,127.89,147.07
,78700,26,20.42,19.40,22.31
,78701,,203.17,193.01,221.96
,78701,TC,180.47,171.45,197.17
,78701,26,22.71,21.57,24.81
,78707,,210.70,200.17,230.20
,78707,TC,167.23,158.87,182.70
,78707,26,43.46,41.29,47.48
,78708,,172.57,163.94,188.53
,78708,TC,117.43,111.56,128.29
,78708,26,55.14,52.38,60.24
,78709,,330.72,314.18,361.31
,78709,TC,266.50,253.18,291.16
,78709,26,64.21,61.00,70.15
,78725,,95.04,90.29,103.83
,78725,TC,78.44,74.52,85.70
,78725,26,16.59,15.76,18.12
,78730,,66.51,63.18,72.66
,78730,TC,59.32,56.35,64.80
,78730,26,7.19,6.83,7.85
,78740,,205.48,195.21,224.49
,78740,TC,179.50,170.53,196.11
,78740,26,25.98,24.68,28.38
,78761,,193.12,183.46,210.98
,78761,TC,159.48,151.51,174.24
,78761,26,33.64,31.96,36.75
,78800,,227.79,216.40,248.86
,78800,TC,196.61,186.78,214.80
,78800,26,31.17,29.61,34.05
,78801,,243.50,231.33,266.03
,78801,TC,209.85,199.36,229.26
,78801,26,33.65,31.97,36.77
,78802,,274.85,261.11,300.28
,78802,TC,238.26,226.35,260.30
,78802,26,36.60,34.77,39.99
,78803,,339.42,322.45,370.82
,78803,TC,289.83,275.34,316.64
,78803,26,49.59,47.11,54.18
,78804,,571.50,542.93,624.37
,78804,TC,525.19,498.93,573.77
,78804,26,46.32,44.00,50.60
,78808,,39.00,37.05,42.61
C,78811,,1404.30,1334.09,1534.20
C,78811,TC,1334.29,1267.58,1457.72
,78811,26,70.01,66.51,76.49
C,78812,,1558.35,1480.43,1702.49
C,78812,TC,1469.89,1396.40,1605.86
,78812,26,88.47,84.05,96.66
C,78813,,1560.33,1482.31,1704.66
C,78813,TC,1469.89,1396.40,1605.86
,78813,26,90.44,85.92,98.81
C,78814,,1570.04,1491.54,1715.27
C,78814,TC,1469.89,1396.40,1605.86
,78814,26,100.16,95.15,109.42
C,78815,,1581.39,1502.32,1727.67
C,78815,TC,1469.89,1396.40,1605.86
,78815,26,111.51,105.93,121.82
C,78816,,1582.16,1503.05,1728.51
C,78816,TC,1469.89,1396.40,1605.86
,78816,26,112.27,106.66,122.66
,78830,,425.04,403.79,464.36
,78830,TC,358.84,340.90,392.04
,78830,26,66.19,62.88,72.31
,78831,,635.55,603.77,694.34
,78831,TC,551.66,524.08,602.69
,78831,26,83.88,79.69,91.64
,78832,,802.14,762.03,876.33
,78832,TC,707.11,671.75,772.51
,78832,26,95.03,90.28,103.82
,78835,,87.18,82.82,95.24
,78835,TC,66.43,63.11,72.58
,78835,26,20.76,19.72,22.68
,79005,,132.63,126.00,144.90
,79005,TC,50.20,47.69,54.84
,79005,26,82.43,78.31,90.06
,79101,,144.01,136.81,157.33
,79101,TC,52.46,49.84,57.32
,79101,26,91.55,86.97,100.02
,79200,,128.22,121.81,140.08
,79200,TC,51.73,49.14,56.51
,79200,26,76.49,72.67,83.57
,79300,,311.72,296.13,340.55
,79300,TC,204.15,193.94,223.03
,79300,26,61.74,58.65,67.45
,79403,,206.56,196.23,225.66
,79403,TC,98.78,93.84,107.92
,79403,26,107.78,102.39,117.75
,79440,,115.39,109.62,126.06
,79440,TC,38.90,36.96,42.50
,79440,26,76.49,72.67,83.57
,79445,,173.34,164.67,189.37
,79445,TC,58.78,55.84,64.22
,79445,26,108.33,102.91,118.35
,80503,,26.55,25.22,29.00
#,80503,,21.70,20.62,23.71
,80504,,52.72,50.08,57.59
#,80504,,46.91,44.56,51.24
,80505,,95.36,90.59,104.18
#,80505,,88.26,83.85,96.43
,80506,,42.08,39.98,45.98
,83020,26,17.23,16.37,18.83
,84165,26,17.23,16.37,18.83
,84166,26,17.23,16.37,18.83
,84181,26,17.23,16.37,18.83
,84182,26,17.23,16.37,18.83
,85060,,23.57,22.39,25.75
,85097,,68.88,65.44,75.26
#,85097,,47.24,44.88,51.61
,85390,26,35.12,33.36,38.36
,85396,,19.09,18.14,20.86
,85576,26,17.23,16.37,18.83
,86077,,52.73,50.09,57.60
#,86077,,48.21,45.80,52.67
,86078,,52.73,50.09,57.60
#,86078,,48.21,45.80,52.67
,86079,,52.73,50.09,57.60
#,86079,,48.21,45.80,52.67
,86153,26,32.50,30.88,35.51
,86255,26,17.23,16.37,18.83
,86256,26,17.23,16.37,18.83
,86320,26,17.23,16.37,18.83
,86325,26,17.23,16.37,18.83
,86327,26,20.81,19.77,22.74
,86334,26,17.23,16.37,18.83
,86335,26,17.23,16.37,18.83
,86485,,14.47,13.75,15.81
,86486,,6.37,6.05,6.96
,86490,,74.17,70.46,81.03
,86510,,7.67,7.29,8.38
,86580,,10.25,9.74,11.20
,87164,26,18.53,17.60,20.24
,87207,26,17.23,16.37,18.83
,88104,,74.32,70.60,81.19
,88104,TC,47.94,45.54,52.37
,88104,26,26.38,25.06,28.82
,88106,,70.02,66.52,76.50
,88106,TC,51.81,49.22,56.60
,88106,26,18.20,17.29,19.88
,88108,,67.23,63.87,73.45
,88108,TC,45.76,43.47,49.99
,88108,26,21.47,20.40,23.46
,88112,,66.65,63.32,72.82
,88112,TC,40.27,38.26,44.00
,88112,26,26.38,25.06,28.82
,88120,,563.32,535.15,615.42
,88120,TC,507.93,482.53,554.91
,88120,26,55.39,52.62,60.51
,88121,,407.67,387.29,445.38
,88121,TC,361.43,343.36,394.86
,88121,26,46.24,43.93,50.52
,88125,,28.39,26.97,31.02
,88125,TC,15.09,14.34,16.49
,88125,26,13.30,12.64,14.54
,88141,,23.63,22.45,25.82
,88160,,78.16,74.25,85.39
,88160,TC,53.75,51.06,58.72
,88160,26,24.41,23.19,26.67
,88161,,79.77,75.78,87.15
,88161,TC,55.69,52.91,60.85
,88161,26,24.09,22.89,26.32
,88162,,126.00,119.70,137.66
,88162,TC,88.54,84.11,96.73
,88162,26,37.47,35.60,40.94
,88172,,54.78,52.04,59.85
,88172,TC,21.23,20.17,23.20
,88172,26,33.56,31.88,36.66
,88173,,164.05,155.85,179.23
,88173,TC,97.58,92.70,106.61
,88173,26,66.47,63.15,72.62
,88177,,28.88,27.44,31.56
,88177,TC,8.07,7.67,8.82
,88177,26,20.81,19.77,22.74
,88182,,163.62,155.44,178.76
,88182,TC,127.11,120.75,138.86
,88182,26,36.51,34.68,39.88
,88184,,76.03,72.23,83.06
,88185,,22.92,21.77,25.04
,88187,,35.03,33.28,38.27
,88188,,60.54,57.51,66.14
,88189,,81.96,77.86,89.54
,88291,,33.05,31.40,36.11
,88300,,16.34,15.52,17.85
,88300,TC,11.86,11.27,12.96
,88300,26,4.48,4.26,4.90
,88302,,32.84,31.20,35.88
,88302,TC,26.07,24.77,28.49
,88302,26,6.77,6.43,7.39
,88304,,42.25,40.14,46.16
,88304,TC,31.23,29.67,34.12
,88304,26,11.02,10.47,12.04
,88305,,70.31,66.79,76.81
,88305,TC,34.79,33.05,38.01
,88305,26,35.53,33.75,38.81
,88307,,281.51,267.43,307.54
,88307,TC,203.39,193.22,222.20
,88307,26,78.12,74.21,85.34
,88309,,422.79,401.65,461.90
,88309,TC,285.07,270.82,311.44
,88309,26,137.71,130.82,150.44
,88311,,20.31,19.29,22.18
,88311,TC,8.63,8.20,9.43
,88311,26,11.67,11.09,12.75
,88312,,109.91,104.41,120.07
,88312,TC,84.51,80.28,92.32
,88312,26,25.40,24.13,27.75
,88313,,81.00,76.95,88.49
,88313,TC,69.33,65.86,75.74
,88313,26,11.67,11.09,12.75
,88314,,86.85,82.51,94.89
,88314,TC,67.31,63.94,73.53
,88314,26,19.54,18.56,21.34
,88319,,133.39,126.72,145.73
