NOTE,PROCEDURE,MOD,PAR_AMOUNT,NON-PAR AMOUNT,LIMITING CHARGE
,93786,,22.56,21.43,24.64
,93788,,5.82,5.53,6.36
,93790,,17.85,16.96,19.50
,93792,,69.98,66.48,76.45
,93793,,11.50,10.93,12.57
,93797,,17.08,16.23,18.66
#,93797,,8.88,8.44,9.71
,93798,,25.92,24.62,28.31
#,93798,,13.77,13.08,15.04
,93880,,189.97,180.47,207.54
,93880,TC,151.05,143.50,165.03
,93880,26,38.92,36.97,42.52
,93882,,124.98,118.73,136.54
,93882,TC,100.26,95.25,109.54
,93882,26,24.72,23.48,27.00
,93886,,272.59,258.96,297.80
,93886,TC,226.21,214.90,247.14
,93886,26,46.37,44.05,50.66
C,93888,,130.49,123.97,142.57
C,93888,TC,105.52,100.24,115.28
,93888,26,24.97,23.72,27.28
,93890,,282.15,268.04,308.25
,93890,TC,231.14,219.58,252.52
,93890,26,51.02,48.47,55.74
C,93892,,164.74,156.50,179.98
C,93892,TC,105.52,100.24,115.28
,93892,26,59.22,56.26,64.70
C,93893,,165.64,157.36,180.96
C,93893,TC,105.27,100.01,115.01
,93893,26,60.37,57.35,65.95
,93922,,82.43,78.31,90.06
,93922,TC,70.07,66.57,76.56
,93922,26,12.36,11.74,13.50
,93923,,130.78,124.24,142.88
,93923,TC,108.06,102.66,118.06
,93923,26,22.72,21.58,24.82
,93924,,160.02,152.02,174.82
,93924,TC,135.30,128.54,147.82
,93924,26,24.72,23.48,27.00
,93925,,239.78,227.79,261.96
,93925,TC,201.19,191.13,219.80
,93925,26,38.59,36.66,42.16
C,93926,,129.58,123.10,141.57
C,93926,TC,105.76,100.47,115.54
,93926,26,23.82,22.63,26.02
,93930,,198.09,188.19,216.42
,93930,TC,158.93,150.98,173.63
,93930,26,39.16,37.20,42.78
,93931,,123.76,117.57,135.21
,93931,TC,99.61,94.63,108.82
,93931,26,24.15,22.94,26.38
,93970,,186.72,177.38,203.99
,93970,TC,153.02,145.37,167.18
,93970,26,33.69,32.01,36.81
,93971,,118.65,112.72,129.63
,93971,TC,97.31,92.44,106.31
,93971,26,21.33,20.26,23.30
,93975,,264.10,250.90,288.54
,93975,TC,208.08,197.68,227.33
,93975,26,56.02,53.22,61.20
C,93976,,143.95,136.75,157.26
C,93976,TC,105.52,100.24,115.28
,93976,26,38.43,36.51,41.99
,93978,,181.18,172.12,197.94
,93978,TC,141.54,134.46,154.63
,93978,26,39.65,37.67,43.32
,93979,,118.42,112.50,129.38
,93979,TC,93.70,89.02,102.37
,93979,26,24.72,23.48,27.00
,93980,,117.37,111.50,128.23
,93980,TC,57.68,54.80,63.02
,93980,26,59.69,56.71,65.22
,93981,,70.81,67.27,77.36
,93981,TC,49.48,47.01,54.06
,93981,26,21.33,20.26,23.30
,93985,,248.21,235.80,271.17
,93985,TC,208.41,197.99,227.69
,93985,26,39.81,37.82,43.49
C,93986,,130.40,123.88,142.46
C,93986,TC,105.76,100.47,115.54
,93986,26,24.64,23.41,26.92
C,93990,TC,105.76,100.47,115.54
,93990,26,24.88,23.64,27.19
C,93990,,130.64,124.11,142.73
,94002,,93.64,88.96,102.30
,94003,,65.82,62.53,71.91
,94004,,48.79,46.35,53.30
,94010,,27.50,26.13,30.05
,94010,TC,19.28,18.32,21.07
,94010,26,8.22,7.81,8.98
,94011,,86.30,81.99,94.29
,94012,,141.05,134.00,154.10
,94013,,19.01,18.06,20.77
,94014,,56.17,53.36,61.36
,94015,,31.75,30.16,34.68
,94016,,24.41,23.19,26.67
,94060,,39.01,37.06,42.62
,94060,TC,28.80,27.36,31.46
,94060,26,10.21,9.70,11.16
,94070,,63.35,60.18,69.21
,94070,TC,35.93,34.13,39.25
,94070,26,27.41,26.04,29.95
,94200,,15.29,14.53,16.71
,94200,TC,12.39,11.77,13.54
,94200,26,2.90,2.76,3.17
,94375,,39.06,37.11,42.68
,94375,TC,24.86,23.62,27.16
,94375,26,14.20,13.49,15.51
,94450,,79.40,75.43,86.74
,94450,TC,60.22,57.21,65.79
,94450,26,19.18,18.22,20.95
,94452,,50.22,47.71,54.87
,94452,TC,36.35,34.53,39.71
,94452,26,13.88,13.19,15.17
,94453,,67.17,63.81,73.38
,94453,TC,48.73,46.29,53.23
,94453,26,18.44,17.52,20.15
,94610,,57.42,54.55,62.73
,94617,,89.00,84.55,97.23
,94617,TC,57.84,54.95,63.19
,94617,26,31.16,29.60,34.04
,94618,,34.48,32.76,37.67
,94618,TC,12.39,11.77,13.54
,94618,26,22.09,20.99,24.14
,94619,,65.01,61.76,71.02
,94619,TC,43.81,41.62,47.86
,94619,26,21.20,20.14,23.16
,94621,,155.78,147.99,170.19
,94621,TC,87.71,83.32,95.82
,94621,26,68.07,64.67,74.37
,94625,,74.04,70.34,80.89
#,94625,,19.23,18.27,21.01
,94626,,80.63,76.60,88.09
#,94626,,28.12,26.71,30.72
,94640,,8.12,7.71,8.87
,94642,,34.49,32.77,37.69
,94644,,59.24,56.28,64.72
,94645,,16.33,15.51,17.84
,94660,,65.57,62.29,71.63
#,94660,,38.00,36.10,41.52
,94662,,35.70,33.92,39.01
,94664,,18.21,17.30,19.90
,94667,,25.10,23.85,27.43
,94668,,39.46,37.49,43.11
,94669,,20.84,19.80,22.77
,94680,,54.29,51.58,59.32
,94680,TC,41.51,39.43,45.34
,94680,26,12.78,12.14,13.96
,94681,,48.11,45.70,52.56
,94681,TC,38.56,36.63,42.12
,94681,26,9.55,9.07,10.43
,94690,,48.45,46.03,52.93
,94690,TC,44.55,42.32,48.67
,94690,26,3.89,3.70,4.26
,94726,,56.02,53.22,61.20
,94726,TC,44.14,41.93,48.22
,94726,26,11.88,11.29,12.98
,94727,,44.62,42.39,48.75
,94727,TC,32.74,31.10,35.77
,94727,26,11.88,11.29,12.98
,94728,,44.29,42.08,48.39
,94728,TC,32.08,30.48,35.05
,94728,26,12.21,11.60,13.34
,94729,,56.39,53.57,61.61
,94729,TC,47.51,45.13,51.90
,94729,26,8.88,8.44,9.71
,94760,,2.87,2.73,3.14
,94761,,4.18,3.97,4.57
,94762,,25.19,23.93,27.52
,94780,,53.52,50.84,58.47
#,94780,,23.65,22.47,25.84
,94781,,21.35,20.28,23.32
#,94781,,8.22,7.81,8.98
,95004,,3.86,3.67,4.22
,95012,,18.95,18.00,20.70
,95017,,8.82,8.38,9.64
#,95017,,3.89,3.70,4.26
,95018,,20.02,19.02,21.87
#,95018,,7.22,6.86,7.89
,95024,,8.13,7.72,8.88
#,95024,,1.23,1.17,1.35
,95027,,5.17,4.91,5.65
,95028,,12.72,12.08,13.89
,95044,,5.17,4.91,5.65
,95052,,6.48,6.16,7.08
,95056,,52.02,49.42,56.83
,95060,,38.97,37.02,42.57
,95065,,28.80,27.36,31.46
,95070,,34.95,33.20,38.18
,95076,,123.75,117.56,135.19
#,95076,,73.86,70.17,80.70
,95079,,86.27,81.96,94.25
#,95079,,68.21,64.80,74.52
,95115,,10.42,9.90,11.39
,95117,,12.39,11.77,13.54
,95144,,16.69,15.86,18.24
#,95144,,3.56,3.38,3.89
,95145,,36.05,34.25,39.39
#,95145,,3.23,3.07,3.53
,95146,,66.91,63.56,73.09
#,95146,,3.23,3.07,3.53
,95147,,64.28,61.07,70.23
#,95147,,3.23,3.07,3.53
,95148,,95.46,90.69,104.29
#,95148,,3.23,3.07,3.53
,95149,,126.97,120.62,138.71
#,95149,,3.23,3.07,3.53
,95165,,14.72,13.98,16.08
#,95165,,3.56,3.38,3.89
,95170,,11.11,10.55,12.13
#,95170,,3.23,3.07,3.53
,95180,,139.30,132.34,152.19
#,95180,,102.54,97.41,112.02
,95249,,65.30,62.04,71.35
,95250,,146.37,139.05,159.91
,95251,,35.18,33.42,38.43
,95700,,223.03,211.88,243.66
,95705,,103.65,98.47,113.24
,95706,,355.24,337.48,388.10
,95707,,449.06,426.61,490.60
,95708,,171.61,163.03,187.48
,95709,,672.76,639.12,734.99
,95710,,841.70,799.62,919.56
,95711,,150.24,142.73,164.14
,95712,,448.39,425.97,489.87
,95713,,608.32,577.90,664.59
,95714,,220.02,209.02,240.37
,95715,,799.96,759.96,873.95
,95716,,"1,048.36",995.94,"1,145.33"
,95717,,109.40,103.93,119.52
#,95717,,107.76,102.37,117.73
,95718,,139.13,132.17,152.00
#,95718,,136.83,129.99,149.49
,95719,,165.75,157.46,181.08
#,95719,,163.12,154.96,178.20
,95720,,214.13,203.42,233.93
#,95720,,210.52,199.99,229.99
,95721,,213.89,203.20,233.68
#,95721,,209.95,199.45,229.37
,95722,,259.64,246.66,283.66
#,95722,,255.04,242.29,278.63
,95723,,258.93,245.98,282.88
#,95723,,254.34,241.62,277.86
,95724,,325.51,309.23,355.61
#,95724,,319.93,303.93,349.52
,95725,,300.72,285.68,328.53
#,95725,,293.83,279.14,321.01
,95726,,418.35,397.43,457.04
#,95726,,410.47,389.95,448.44
,95782,,974.05,925.35,"1,064.15"
,95782,TC,851.49,808.92,930.26
,95782,26,122.56,116.43,133.89
,95783,,"1,033.25",981.59,"1,128.83"
,95783,TC,899.48,854.51,982.69
,95783,26,133.77,127.08,146.14
,95800,,135.61,128.83,148.15
,95800,TC,96.33,91.51,105.24
,95800,26,39.28,37.32,42.92
,95801,,97.54,92.66,106.56
,95801,TC,56.94,54.09,62.20
,95801,26,40.60,38.57,44.36
,95803,,134.50,127.78,146.95
,95803,TC,93.13,88.47,101.74
,95803,26,41.37,39.30,45.20
,95805,,429.94,408.44,469.71
,95805,TC,373.15,354.49,407.66
,95805,26,56.79,53.95,62.04
,95806,,94.63,89.90,103.39
,95806,TC,51.03,48.48,55.75
,95806,26,43.60,41.42,47.63
,95807,,408.33,387.91,446.10
,95807,TC,349.28,331.82,381.59
,95807,26,59.05,56.10,64.52
,95808,,510.08,484.58,557.27
,95808,TC,427.55,406.17,467.10
,95808,26,82.53,78.40,90.16
,95810,,621.68,590.60,679.19
,95810,TC,504.18,478.97,550.82
,95810,26,117.50,111.63,128.37
,95811,,650.12,617.61,710.25
,95811,TC,527.73,501.34,576.54
,95811,26,122.39,116.27,133.71
,95812,,348.09,330.69,380.29
,95812,TC,291.44,276.87,318.40
,95812,26,56.64,53.81,61.88
,95813,,440.37,418.35,481.10
,95813,TC,355.03,337.28,387.87
,95813,26,85.34,81.07,93.23
,95816,,391.98,372.38,428.24
,95816,TC,335.34,318.57,366.36
,95816,26,56.64,53.81,61.88
,95819,,451.30,428.74,493.05
,95819,TC,394.66,374.93,431.17
,95819,26,56.64,53.81,61.88
,95822,,410.03,389.53,447.96
,95822,TC,353.39,335.72,386.08
,95822,26,56.64,53.81,61.88
,95824,26,38.57,36.64,42.14
,95829,,"1,757.21","1,669.35","1,919.75"
,95829,TC,"1,427.55","1,356.17","1,559.60"
,95829,26,329.66,313.18,360.16
,95830,,681.15,647.09,744.15
#,95830,,93.32,88.65,101.95
,95836,,107.75,102.36,117.71
,95851,,21.67,20.59,23.68
#,95851,,7.88,7.49,8.61
,95852,,18.03,17.13,19.70
#,95852,,5.56,5.28,6.07
,95857,,63.96,60.76,69.87
#,95857,,28.84,27.40,31.51
,95860,,112.37,106.75,122.76
,95860,TC,61.95,58.85,67.68
,95860,26,50.42,47.90,55.09
,95861,,159.71,151.72,174.48
,95861,TC,79.02,75.07,86.33
,95861,26,80.69,76.66,88.16
,95863,,207.07,196.72,226.23
,95863,TC,108.88,103.44,118.96
,95863,26,98.19,93.28,107.27
,95864,,231.59,220.01,253.01
,95864,TC,126.85,120.51,138.59
,95864,26,104.74,99.50,114.43
,95865,,148.98,141.53,162.76
,95865,TC,67.20,63.84,73.42
,95865,26,81.78,77.69,89.34
,95866,,122.62,116.49,133.96
,95866,TC,59.65,56.67,65.17
,95866,26,62.97,59.82,68.79
,95867,,106.37,101.05,116.21
,95867,TC,64.90,61.66,70.91
,95867,26,41.46,39.39,45.30
,95868,,138.34,131.42,151.13
,95868,TC,76.39,72.57,83.46
,95868,26,61.95,58.85,67.68
,95869,,94.48,89.76,103.22
,95869,TC,74.75,71.01,81.66
,95869,26,19.73,18.74,21.55
,95870,,82.67,78.54,90.32
,95870,TC,62.93,59.78,68.75
,95870,26,19.73,18.74,21.55
,95872,,190.07,180.57,207.66
,95872,TC,41.93,39.83,45.80
,95872,26,148.14,140.73,161.84
,95873,,69.71,66.22,76.15
,95873,TC,50.55,48.02,55.22
,95873,26,19.16,18.20,20.93
,95874,,75.29,71.53,82.26
,95874,TC,56.12,53.31,61.31
,95874,26,19.16,18.20,20.93
,95875,,122.21,116.10,133.52
,95875,TC,63.92,60.72,69.83
,95875,26,58.29,55.38,63.69
,95885,,61.16,58.10,66.82
,95885,TC,43.00,40.85,46.98
,95885,26,18.17,17.26,19.85
,95886,,95.74,90.95,104.59
,95886,TC,51.20,48.64,55.94
,95886,26,44.54,42.31,48.66
,95887,,82.53,78.40,90.16
,95887,TC,45.95,43.65,50.20
,95887,26,36.58,34.75,39.96
,95905,,33.67,31.99,36.79
,95905,TC,30.77,29.23,33.61
,95905,26,2.90,2.76,3.17
,95907,,90.40,85.88,98.76
,95907,TC,37.99,36.09,41.50
,95907,26,52.41,49.79,57.26
,95908,,112.12,106.51,122.49
,95908,TC,46.52,44.19,50.82
,95908,26,65.60,62.32,71.67
,95909,,134.50,127.78,146.95
,95909,TC,56.04,53.24,61.23
,95909,26,78.46,74.54,85.72
,95910,,175.64,166.86,191.89
,95910,TC,71.14,67.58,77.72
,95910,26,104.50,99.28,114.17
,95911,,211.85,201.26,231.45
,95911,TC,81.31,77.24,88.83
,95911,26,130.54,124.01,142.61
,95912,,247.99,235.59,270.93
,95912,TC,92.06,87.46,100.58
,95912,26,155.93,148.13,170.35
,95913,,286.21,271.90,312.69
,95913,TC,101.91,96.81,111.33
,95913,26,184.30,175.09,201.35
,95919,,16.02,15.22,17.50
,95919,TC,6.15,5.84,6.72
,95919,26,9.86,9.37,10.78
,95921,,87.80,83.41,95.92
,95921,TC,43.90,41.71,47.97
,95921,26,43.91,41.71,47.97
,95922,,94.97,90.22,103.75
,95922,TC,49.39,46.92,53.96
,95922,26,45.58,43.30,49.80
,95923,,121.85,115.76,133.12
,95923,TC,77.37,73.50,84.53
,95923,26,44.48,42.26,48.60
,95924,,152.34,144.72,166.43
,95924,TC,65.47,62.20,71.53
,95924,26,86.87,82.53,94.91
,95925,,175.06,166.31,191.26
,95925,TC,147.11,139.75,160.71
,95925,26,27.95,26.55,30.53
,95926,,156.77,148.93,171.27
,95926,TC,129.72,123.23,141.71
,95926,26,27.05,25.70,29.56
,95927,,181.30,172.24,198.08
,95927,TC,154.25,146.54,168.52
,95927,26,27.05,25.70,29.56
,95928,,240.01,228.01,262.21
,95928,TC,161.31,153.24,176.23
,95928,26,78.70,74.77,85.99
,95929,,242.39,230.27,264.81
,95929,TC,164.27,156.06,179.47
,95929,26,78.13,74.22,85.35
,95930,,66.98,63.63,73.17
,95930,TC,48.82,46.38,53.34
,95930,26,18.17,17.26,19.85
,95933,,82.38,78.26,90.00
,95933,TC,51.12,48.56,55.84
,95933,26,31.26,29.70,34.16
,95937,,103.75,98.56,113.34
,95937,TC,69.50,66.03,75.93
,95937,26,34.25,32.54,37.42
,95938,,371.92,353.32,406.32
,95938,TC,326.81,310.47,357.04
,95938,26,45.11,42.85,49.28
,95939,,554.60,526.87,605.90
,95939,TC,437.00,415.15,477.42
,95939,26,117.60,111.72,128.48
,95940,,32.49,30.87,35.50
,95954,,393.64,373.96,430.05
,95954,TC,281.26,267.20,307.28
,95954,26,112.38,106.76,122.77
,95955,,189.20,179.74,206.70
,95955,TC,136.45,129.63,149.07
,95955,26,52.75,50.11,57.63
,95957,,292.87,278.23,319.96
,95957,TC,191.67,182.09,209.40
,95957,26,101.21,96.15,110.57
,95958,,698.80,663.86,763.44
,95958,TC,475.81,452.02,519.82
,95958,26,222.99,211.84,243.62
,95961,,333.26,316.60,364.09
,95961,TC,167.55,159.17,183.05
,95961,26,165.71,157.42,181.03
,95962,,282.21,268.10,308.32
,95962,TC,108.14,102.73,118.14
,95962,26,174.07,165.37,190.18
,95965,,"2,403.25","2,283.09","2,625.55"
,95965,TC,"1,922.61","1,826.48","2,100.45"
,95965,26,409.20,388.74,447.05
,95966,,"1,204.51","1,144.28","1,315.92"
,95966,TC,963.61,915.43,"1,052.74"
,95966,26,199.61,189.63,218.07
,95967,,602.27,572.16,657.98
,95967,TC,481.81,457.72,526.38
,95967,26,173.57,164.89,189.62
,95970,,19.31,18.34,21.09
#,95970,,18.65,17.72,20.38
,95971,,49.41,46.94,53.98
#,95971,,39.89,37.90,43.59
,95972,,58.20,55.29,63.58
#,95972,,41.46,39.39,45.30
,95976,,40.52,38.49,44.26
#,95976,,39.86,37.87,43.55
,95977,,54.19,51.48,59.20
#,95977,,53.20,50.54,58.12
,95980,,49.06,46.61,53.60
,95981,,40.03,38.03,43.73
#,95981,,19.03,18.08,20.79
,95982,,61.71,58.62,67.41
#,95982,,38.74,36.80,42.32
,95983,,51.61,49.03,56.38
#,95983,,50.63,48.10,55.32
,95984,,45.07,42.82,49.24
#,95984,,44.41,42.19,48.52
,95990,,90.16,85.65,98.50
,95991,,111.60,106.02,121.92
#,95991,,41.36,39.29,45.18
,95992,,42.84,40.70,46.81
#,95992,,35.95,34.15,39.27
,96000,,83.22,79.06,90.92
,96001,,112.11,106.50,122.48
,96002,,21.64,20.56,23.64
,96003,,16.54,15.71,18.07
,96004,,109.81,104.32,119.97
,96020,,254.73,241.99,278.29
,96020,TC,90.14,85.63,98.47
,96020,26,156.99,149.14,171.51
,96105,,97.22,92.36,106.21
,96112,,127.20,120.84,138.97
#,96112,,126.21,119.90,137.89
,96113,,61.44,58.37,67.13
#,96113,,57.83,54.94,63.18
,96116,,93.59,88.91,102.25
#,96116,,80.79,76.75,88.26
,96121,,75.79,72.00,82.80
#,96121,,66.60,63.27,72.76
,96125,,103.19,98.03,112.73
,96127,,4.84,4.60,5.29
,96130,,122.53,116.40,133.86
#,96130,,111.04,105.49,121.31
,96131,,86.68,82.35,94.70
#,96131,,76.18,72.37,83.23
,96132,,130.00,123.50,142.03
#,96132,,106.70,101.37,116.58
,96133,,98.17,93.26,107.25
#,96133,,76.50,72.68,83.58
,96136,,41.83,39.74,45.70
#,96136,,23.45,22.28,25.62
,96137,,37.59,35.71,41.07
#,96137,,17.90,17.01,19.56
,96138,,34.05,32.35,37.20
,96139,,35.03,33.28,38.27
,96146,,2.54,2.41,2.77
,96156,,100.43,95.41,109.72
#,96156,,89.27,84.81,97.53
,96158,,67.81,64.42,74.08
#,96158,,59.60,56.62,65.11
,96159,,22.86,21.72,24.98
#,96159,,19.90,18.91,21.75
,96160,,2.95,2.80,3.22
,96161,,2.95,2.80,3.22
,96164,,10.54,10.01,11.51
#,96164,,9.56,9.08,10.44
,96165,,4.65,4.42,5.08
#,96165,,4.00,3.80,4.37
,96167,,71.47,67.90,78.09
#,96167,,62.94,59.79,68.76
,96168,,25.52,24.24,27.88
#,96168,,22.23,21.12,24.29
,96202,,23.79,22.60,25.99
#,96202,,21.16,20.10,23.12
,96203,,5.65,5.37,6.18
,96360,,32.18,30.57,35.16
,96361,,12.44,11.82,13.59
,96365,,62.80,59.66,68.61
,96366,,20.37,19.35,22.25
,96367,,28.25,26.84,30.87
,96368,,19.70,18.72,21.53
,96369,,140.01,133.01,152.96
,96370,,16.10,15.30,17.60
,96371,,59.65,56.67,65.17
,96372,,14.45,13.73,15.79
,96373,,18.72,17.78,20.45
,96374,,36.69,34.86,40.09
,96375,,15.40,14.63,16.82
,96377,,18.39,17.47,20.09
,96380,,22.70,21.57,24.81
,96381,,19.70,18.72,21.53
,96401,,71.66,68.08,78.29
,96402,,35.39,33.62,38.66
,96405,,82.75,78.61,90.40
#,96405,,28.92,27.47,31.59
,96406,,129.59,123.11,141.58
#,96406,,45.24,42.98,49.43
,96409,,100.06,95.06,109.32
,96411,,54.34,51.62,59.36
,96413,,129.21,122.75,141.16
,96415,,27.84,26.45,30.42
,96416,,127.20,120.84,138.97
,96417,,63.78,60.59,69.68
,96420,,101.99,96.89,111.42
,96422,,155.89,148.10,170.32
,96423,,72.87,69.23,79.61
,96425,,168.52,160.09,184.10
,96440,,739.16,702.20,807.53
#,96440,,136.23,129.42,148.83
,96446,,159.62,151.64,174.39
#,96446,,22.42,21.30,24.50
,96450,,163.46,155.29,178.58
#,96450,,78.45,74.53,85.71
,96521,,123.92,117.72,135.38
,96522,,117.68,111.80,128.57
,96523,,24.88,23.64,27.19
,96542,,130.55,124.02,142.62
#,96542,,42.91,40.76,46.87
,96567,,135.14,128.38,147.64
,96570,,51.72,49.13,56.50
,96571,,25.57,24.29,27.93
,96573,,223.94,212.74,244.65
,96574,,275.19,261.43,300.64
,96900,,24.86,23.62,27.16
,96904,,67.86,64.47,74.14
,96910,,117.33,111.46,128.18
,96912,,99.94,94.94,109.18
,96913,,151.38,143.81,165.38
,96920,,155.15,147.39,169.50
#,96920,,63.57,60.39,69.45
,96921,,170.24,161.73,185.99
#,96921,,72.11,68.50,78.78
,96922,,232.15,220.54,253.62
#,96922,,115.96,110.16,126.68
,96931,,168.49,160.07,184.08
,96932,,125.29,119.03,136.88
,96933,,43.20,41.04,47.20
,96934,,117.02,111.17,127.85
,96935,,76.15,72.34,83.19
,96936,,40.88,38.84,44.67
,97012,,14.17,13.46,15.48
,97016,,11.83,11.24,12.93
,97018,,5.86,5.57,6.41
,97022,,17.08,16.23,18.66
,97024,,7.50,7.13,8.20
,97026,,6.84,6.50,7.48
,97028,,8.49,8.07,9.28
,97032,,14.50,13.78,15.85
,97033,,19.43,18.46,21.23
,97034,,14.15,13.44,15.46
,97035,,14.15,13.44,15.46
,97036,,34.86,33.12,38.09
,97110,,29.38,27.91,32.10
,97112,,33.68,32.00,36.80
,97113,,36.62,34.79,40.01
,97116,,29.38,27.91,32.10
,97124,,30.31,28.79,33.11
,97129,,22.52,21.39,24.60
#,97129,,22.19,21.08,24.24
,97130,,21.52,20.44,23.51
#,97130,,21.19,20.13,23.15
,97140,,27.07,25.72,29.58
,97150,,18.13,17.22,19.80
,97161,,100.64,95.61,109.95
,97162,,100.64,95.61,109.95
,97163,,100.64,95.61,109.95
,97164,,69.87,66.38,76.34
,97165,,101.62,96.54,111.02
,97166,,101.62,96.54,111.02
,97167,,101.62,96.54,111.02
,97168,,70.20,66.69,76.69
,97530,,36.60,34.77,39.99
,97533,,61.89,58.80,67.62
,97535,,32.66,31.03,35.68
,97537,,31.70,30.12,34.64
,97542,,31.70,30.12,34.64
,97550,,53.48,50.81,58.43
#,97550,,45.93,43.63,50.17
,97551,,26.48,25.16,28.93
#,97551,,24.51,23.28,26.77
,97552,,22.36,21.24,24.43
#,97552,,10.88,10.34,11.89
,97597,,101.35,96.28,110.72
#,97597,,36.36,34.54,39.72
,97598,,46.05,43.75,50.31
#,97598,,25.70,24.42,28.08
,97605,,42.89,40.75,46.86
#,97605,,24.19,22.98,26.43
,97606,,50.80,48.26,55.50
#,97606,,26.51,25.18,28.96
,97607,,344.68,327.45,376.57
#,97607,,22.37,21.25,24.44
,97608,,357.25,339.39,390.30
#,97608,,26.74,25.40,29.21
,97610,,421.57,400.49,460.56
#,97610,,17.87,16.98,19.53
,97750,,33.98,32.28,37.12
,97755,,38.58,36.65,42.15
,97760,,47.46,45.09,51.85
,97761,,41.55,39.47,45.39
,97763,,52.05,49.45,56.87
,97802,,36.32,34.50,39.68
#,97802,,31.72,30.13,34.65
,97803,,31.68,30.10,34.62
#,97803,,27.08,25.73,29.59
,97804,,16.80,15.96,18.35
#,97804,,15.48,14.71,16.92
,97810,,39.06,37.11,42.68
#,97810,,31.18,29.62,34.06
,97811,,28.91,27.46,31.58
#,97811,,25.96,24.66,28.36
,97813,,45.98,43.68,50.23
#,97813,,33.84,32.15,36.97
,97814,,37.39,35.52,40.85
#,97814,,28.86,27.42,31.53
,98925,,31.84,30.25,34.79
#,98925,,23.31,22.14,25.46
,98926,,45.69,43.41,49.92
#,98926,,35.18,33.42,38.43
,98927,,59.53,56.55,65.03
#,98927,,46.73,44.39,51.05
,98928,,72.96,69.31,79.71
#,98928,,59.17,56.21,64.64
,98929,,85.81,81.52,93.75
#,98929,,70.72,67.18,77.26
,98940,,27.42,26.05,29.96
#,98940,,21.84,20.75,23.86
,98941,,39.37,37.40,43.01
#,98941,,33.47,31.80,36.57
,98942,,50.68,48.15,55.37
#,98942,,44.77,42.53,48.91
,98966,,13.19,12.53,14.41
#,98966,,11.54,10.96,12.60
,98967,,24.40,23.18,26.66
#,98967,,22.43,21.31,24.51
,98968,,33.41,31.74,36.50
#,98968,,31.11,29.55,33.98
,98970,,11.87,11.28,12.97
,98971,,21.09,20.04,23.05
,98972,,31.07,29.52,33.95
#,98972,,30.75,29.21,33.59
,98975,,20.18,19.17,22.05
,98976,,46.85,44.51,51.19
,98977,,46.85,44.51,51.19
,98980,,51.21,48.65,55.95
#,98980,,31.19,29.63,34.07
,98981,,40.71,38.67,44.47
#,98981,,30.86,29.32,33.72
,99091,,55.41,52.64,60.54
,99151,,60.75,57.71,66.37
#,99151,,24.32,23.10,26.57
,99152,,50.43,47.91,55.10
#,99152,,12.69,12.06,13.87
,99153,,11.97,11.37,13.08
,99155,,86.60,82.27,94.61
,99156,,77.94,74.04,85.15
,99157,,61.15,58.09,66.80
,99170,,166.38,158.06,181.77
#,99170,,86.30,81.99,94.29
,99175,,29.78,28.29,32.53
,99183,,110.59,105.06,120.82
,99184,,218.19,207.28,238.37
,99195,,95.66,90.88,104.51
,99202,,73.70,70.02,80.52
#,99202,,48.75,46.31,53.26
,99203,,114.76,109.02,125.37
#,99203,,84.89,80.65,92.75
,99204,,172.08,163.48,188.00
#,99204,,137.62,130.74,150.35
,99205,,227.30,215.94,248.33
#,99205,,187.26,177.90,204.59
,99211,,23.32,22.15,25.47
#,99211,,8.88,8.44,9.71
,99212,,57.65,54.77,62.99
#,99212,,36.32,34.50,39.68
,99213,,92.77,88.13,101.35
#,99213,,67.50,64.13,73.75
,99214,,130.86,124.32,142.97
#,99214,,99.35,94.38,108.54
,99215,,184.84,175.60,201.94
#,99215,,147.75,140.36,161.41
,99221,,86.05,81.75,94.01
,99222,,134.42,127.70,146.86
,99223,,177.02,168.17,193.40
,99231,,51.01,48.46,55.73
,99232,,80.63,76.60,88.09
,99233,,121.28,115.22,132.50
,99234,,100.46,95.44,109.76
,99235,,162.93,154.78,178.00
,99236,,213.07,202.42,232.78
,99238,,82.63,78.50,90.28
,99239,,116.46,110.64,127.24
,99281,,12.03,11.43,13.14
,99282,,43.66,41.48,47.70
,99283,,74.30,70.59,81.18
,99284,,126.45,120.13,138.15
,99285,,183.17,174.01,200.11
,99291,,281.26,267.20,307.28
#,99291,,219.88,208.89,240.22
,99292,,124.38,118.16,135.88
#,99292,,111.25,105.69,121.54
,99304,,81.97,77.87,89.55
,99305,,135.86,129.07,148.43
,99306,,185.48,176.21,202.64
,99307,,41.00,38.95,44.79
,99308,,75.79,72.00,82.80
,99309,,109.61,104.13,119.75
,99310,,156.78,148.94,171.28
,99315,,83.04,78.89,90.72
,99316,,133.56,126.88,145.91
,99341,,50.03,47.53,54.66
,99342,,79.36,75.39,86.70
,99344,,144.36,137.14,157.71
,99345,,205.54,195.26,224.55
,99347,,46.04,43.74,50.30
,99348,,77.63,73.75,84.81
,99349,,129.67,123.19,141.67
,99350,,189.06,179.61,206.55
,99406,,15.06,14.31,16.46
#,99406,,12.11,11.50,13.23
,99407,,28.17,26.76,30.77
#,99407,,25.55,24.27,27.91
,99415,,20.84,19.80,22.77
,99416,,9.76,9.27,10.66
,99421,,15.40,14.63,16.82
#,99421,,13.10,12.45,14.32
,99422,,30.14,28.63,32.92
#,99422,,25.87,24.58,28.27
,99423,,47.86,45.47,52.29
